daily_record_id,location_key,date_utc,date_key,aqi_daily_max,dominant_pollutant_daily,hours_in_cat_good,hours_in_cat_moderate,hours_in_cat_usg,hours_in_cat_unhealthy,hours_in_cat_very_unhealthy,hours_in_cat_hazardous,hours_measured,data_completeness
9aca994b-15be-4f7e-a80e-bd4fcc8ba5b6,danang,2025-04-27,20250427,152,pm25,0,14,8,2,0,0,24,100.0
264a5180-8e93-47bd-9985-31d0378459f4,danang,2025-04-28,20250428,174,pm25,0,17,3,4,0,0,24,100.0
87aa0f66-9746-4858-b2d9-3dfe03b3d775,danang,2025-04-29,20250429,201,pm25,0,15,2,6,1,0,24,100.0
4cb04522-a6e2-4f16-9009-3374fad1e244,danang,2025-04-30,20250430,202,pm25,0,15,3,4,2,0,24,100.0
90c60ea1-bd2d-4735-b8e3-c4cddaa8bbdd,danang,2025-05-01,20250501,162,pm25,0,16,4,4,0,0,24,100.0
5662a4cb-67f8-48b5-8e7b-38a755d2c06f,danang,2025-05-02,20250502,153,pm25,0,18,4,2,0,0,24,100.0
c840939a-bcfe-4f68-9016-4a4966f93a3b,danang,2025-05-03,20250503,167,pm25,0,16,4,4,0,0,24,100.0
9200375b-fdfe-410a-9d80-dd99dac1a69a,danang,2025-05-04,20250504,191,o3,0,15,3,6,0,0,24,100.0
5e338732-acbe-4411-9dd9-238a005616a3,danang,2025-05-05,20250505,186,pm25,0,15,4,5,0,0,24,100.0
48809c74-9caa-411c-97c3-95eacf93bc16,danang,2025-05-06,20250506,208,pm25,0,12,5,4,3,0,24,100.0
09a743bf-c7c1-4715-8250-acd2cbd3f6e3,danang,2025-05-07,20250507,266,pm25,0,3,3,7,11,0,24,100.0
58fb4c17-3cc9-4752-bbe9-96a3212922e3,danang,2025-05-08,20250508,229,pm25,0,0,13,4,7,0,24,100.0
408503a2-35e3-47f2-a5d8-97d47f1e9bc2,danang,2025-05-09,20250509,263,pm25,0,0,10,4,10,0,24,100.0
4978ea00-bee6-4451-a518-dc40cd9c6948,danang,2025-05-10,20250510,208,pm25,0,12,4,4,4,0,24,100.0
09dc1b3a-ccda-402d-b545-bd23baf07a8e,danang,2025-05-11,20250511,194,pm25,0,13,4,7,0,0,24,100.0
2ed88860-2740-4ade-813b-c74c3a3205b2,danang,2025-05-12,20250512,97,pm25,6,18,0,0,0,0,24,100.0
64d30976-5854-474f-8314-2c2744e2e00b,danang,2025-05-13,20250513,192,o3,3,7,5,9,0,0,24,100.0
4d99bd7d-4ecc-4ddf-bda8-f2f834be0db8,danang,2025-05-14,20250514,182,pm25,0,14,4,6,0,0,24,100.0
f6cc845a-08ee-4733-bfe9-bbc8fa390156,danang,2025-05-15,20250515,156,pm25,0,16,6,2,0,0,24,100.0
a8f03aa8-08eb-49c9-b351-e732d1158b97,danang,2025-05-16,20250516,121,pm25,2,18,4,0,0,0,24,100.0
9f729036-066c-4d67-abcb-023e8d494446,danang,2025-05-17,20250517,157,pm25,0,16,5,3,0,0,24,100.0
829f7387-3871-403e-b2bd-3ed34052bed5,danang,2025-05-18,20250518,165,pm25,0,16,4,4,0,0,24,100.0
889f0c4c-f5bf-486b-981c-4f306dbdffdc,danang,2025-05-19,20250519,146,pm25,0,18,6,0,0,0,24,100.0
2d34e1a9-98cc-4503-8d82-3d61bbd35e07,danang,2025-05-20,20250520,202,pm25,0,14,3,6,1,0,24,100.0
c858677d-2b91-4188-861a-dd15cae439b9,danang,2025-05-21,20250521,132,pm25,3,16,5,0,0,0,24,100.0
f0f299f1-0060-422a-8d76-1becf973324f,danang,2025-05-22,20250522,88,pm25,18,6,0,0,0,0,24,100.0
4b2c364d-c844-46b2-8a5a-8a0aadbe3afe,danang,2025-05-23,20250523,172,pm25,2,14,4,4,0,0,24,100.0
2a276f90-32d9-4209-9dac-ad8334e4aeac,danang,2025-05-24,20250524,96,pm25,10,14,0,0,0,0,24,100.0
48fac5e2-0d5f-4eb2-8c20-aea539c11adf,danang,2025-05-25,20250525,65,pm25,20,4,0,0,0,0,24,100.0
b0d67070-e712-412c-a3fb-6da5b3c515e3,danang,2025-05-26,20250526,59,o3,21,3,0,0,0,0,24,100.0
2e98dcdc-c006-4198-9b95-19319841b59c,danang,2025-05-27,20250527,93,pm25,17,7,0,0,0,0,24,100.0
dfec19a9-773a-4a48-b3b6-052d51a1cd7c,danang,2025-05-28,20250528,131,pm25,12,7,5,0,0,0,24,100.0
74b82c6c-e8eb-4c90-861a-4e9b7dbec5a4,danang,2025-05-29,20250529,224,pm25,0,10,4,3,7,0,24,100.0
b8936667-eeff-49e2-a478-0c1005a1ae1c,danang,2025-05-30,20250530,227,pm25,0,9,4,3,8,0,24,100.0
eae77ea6-37a1-49f8-98d6-1d6e40523c07,danang,2025-05-31,20250531,255,pm25,0,6,3,3,12,0,24,100.0
3650c46a-c1ab-40fb-ac57-159d404d0936,danang,2025-06-01,20250601,208,pm25,0,11,4,4,5,0,24,100.0
ea2f23c0-2d9a-4d3f-8f04-632cdf76fc23,danang,2025-06-02,20250602,216,pm25,0,13,2,3,6,0,24,100.0
550748ed-9374-41ab-9cf3-7e30ba24e73f,danang,2025-06-03,20250603,250,pm25,0,9,3,4,8,0,24,100.0
730e6f77-d999-4a81-b79e-822bb58cda97,danang,2025-06-04,20250604,226,pm25,0,9,5,3,7,0,24,100.0
6b94a78e-70b1-4b0f-846d-a4e0a22fde94,danang,2025-06-05,20250605,220,o3,0,9,5,4,6,0,24,100.0
35961e42-264b-42b0-aa88-306eff7975c6,danang,2025-06-06,20250606,248,pm25,0,5,4,4,11,0,24,100.0
edbf7e48-cf23-4613-9c04-30385651e8db,danang,2025-06-07,20250607,242,pm25,0,6,4,4,10,0,24,100.0
d4d36f73-c306-4716-8c9d-35c1adbc9194,danang,2025-06-08,20250608,241,pm25,0,9,3,3,9,0,24,100.0
cfb9b331-2e32-4d49-82fd-6d402cd48887,danang,2025-06-09,20250609,205,pm25,0,9,4,7,4,0,24,100.0
a7b48459-5ff8-4d0b-be88-0a921afe32b5,danang,2025-06-10,20250610,77,pm25,0,24,0,0,0,0,24,100.0
2fe69d73-1a2b-453a-9733-f8e783e80f3b,danang,2025-06-11,20250611,59,pm25,6,18,0,0,0,0,24,100.0
079942a8-f439-4d08-8261-996461b6be7c,danang,2025-06-12,20250612,46,pm25,24,0,0,0,0,0,24,100.0
2c66340e-cd76-442d-82a7-6e31a8c2c995,danang,2025-06-13,20250613,51,pm25,23,1,0,0,0,0,24,100.0
a2ac5b11-235e-48f5-831b-042ff40680e5,danang,2025-06-14,20250614,220,pm25,0,12,4,3,5,0,24,100.0
876daa62-95f8-4922-a96a-5882551beabd,danang,2025-06-15,20250615,222,pm25,0,10,2,5,7,0,24,100.0
64c8fba9-98ac-4f93-9c94-175ba777a7e9,danang,2025-06-16,20250616,245,pm25,0,6,3,4,11,0,24,100.0
92262b91-c87e-4e20-b611-f8491c934bdc,danang,2025-06-17,20250617,233,pm25,0,8,4,4,8,0,24,100.0
e2255e41-55ba-4ff4-8575-2aa7614b74b6,danang,2025-06-18,20250618,222,pm25,0,8,4,5,7,0,24,100.0
966a2536-7bf0-40a7-880c-2cf6ea2bc9e8,danang,2025-06-19,20250619,234,pm25,0,5,6,4,9,0,24,100.0
5f6477d1-9a4f-4149-9370-caec540d367d,danang,2025-06-20,20250620,225,pm25,0,6,4,5,9,0,24,100.0
bbc598a6-5c6a-46da-bd40-128d8ddd4afe,danang,2025-06-21,20250621,215,pm25,0,9,5,4,6,0,24,100.0
f7d0734c-43c7-4b33-8f59-fc9846cc595e,danang,2025-06-22,20250622,212,pm25,0,9,5,4,6,0,24,100.0
2c248edb-3e58-4ce8-81f6-f77f777acf06,danang,2025-06-23,20250623,239,o3,0,5,5,4,10,0,24,100.0
e73cd0cf-a775-45f7-ba26-191d9739a424,danang,2025-06-24,20250624,244,pm25,0,3,2,7,12,0,24,100.0
08526acb-acfb-4f9b-8c57-445bbc657718,danang,2025-06-25,20250625,234,o3,0,7,4,5,8,0,24,100.0
703f9f7b-43a0-4afb-8dfa-8f9afa741321,danang,2025-06-26,20250626,227,pm25,0,6,4,6,8,0,24,100.0
56e368f8-462c-421c-8fa5-5cf8f639fe14,danang,2025-06-27,20250627,219,pm25,0,10,4,4,6,0,24,100.0
261a788f-3fd7-495a-b20c-e35555cdc10c,danang,2025-06-28,20250628,214,pm25,0,11,4,4,5,0,24,100.0
44e25e09-c54c-49d3-a6a3-66acb864d771,danang,2025-06-29,20250629,228,pm25,0,9,4,4,7,0,24,100.0
08ef6973-d762-42ec-b549-30608a5020ad,danang,2025-06-30,20250630,215,pm25,0,11,5,2,6,0,24,100.0
cbf6af8e-f2c9-456a-b558-67706c292d64,danang,2025-07-01,20250701,198,pm25,0,13,3,8,0,0,24,100.0
4a090ae9-8dcb-4872-86fa-c506365e5761,danang,2025-07-02,20250702,176,pm25,0,15,4,5,0,0,24,100.0
c31c8cbc-9e9f-4984-aa01-8d6e343e14a6,danang,2025-07-03,20250703,166,pm25,0,11,8,5,0,0,24,100.0
974b03e4-ff9f-430f-bbe2-fa0349fb9c4a,danang,2025-07-04,20250704,212,pm25,0,6,4,6,8,0,24,100.0
1196287f-3e36-479e-9ad4-1d8e70baffd3,danang,2025-07-05,20250705,226,o3,0,5,5,5,9,0,24,100.0
55e8410a-c072-454a-bba8-3103d930eae4,danang,2025-07-06,20250706,215,pm25,0,6,5,6,7,0,24,100.0
643e8574-a4a5-492b-bebb-1b9af7965aef,danang,2025-07-07,20250707,241,pm25,0,8,3,3,10,0,24,100.0
d3894edc-c03d-41a5-8d1d-2042e50b311e,danang,2025-07-08,20250708,208,pm25,0,14,2,4,4,0,24,100.0
348a8b5e-4748-4118-83dd-48fe31b6e3c3,danang,2025-07-09,20250709,235,pm25,0,12,3,3,6,0,24,100.0
9d3879a8-8717-45cd-a6fb-b0fa0f22ce59,danang,2025-07-10,20250710,227,pm25,0,12,2,4,6,0,24,100.0
45bf0c99-22f7-4e4f-a263-44360bf34364,danang,2025-07-11,20250711,217,pm25,0,7,4,6,7,0,24,100.0
a26b451e-4133-4f46-982e-85705a896272,danang,2025-07-12,20250712,211,o3,0,10,5,5,4,0,24,100.0
5dfaaa8b-b7df-4fbf-a6fe-18c1056be13d,danang,2025-07-13,20250713,230,o3,0,7,4,5,8,0,24,100.0
38bc34be-b31a-421b-b61b-681b1a57cc91,danang,2025-07-14,20250714,234,pm25,0,9,4,2,9,0,24,100.0
2190b07d-8d70-45ce-8c1c-fda09d60fe6c,danang,2025-07-15,20250715,218,pm25,0,10,4,3,7,0,24,100.0
52bac3bb-454b-475d-ae66-2e4495fcb2f2,danang,2025-07-16,20250716,236,pm25,0,6,5,5,8,0,24,100.0
7ffb38d2-69d1-40d3-9523-3a578cc9b551,danang,2025-07-17,20250717,206,pm25,0,10,4,7,3,0,24,100.0
66dd5c73-66af-482f-b1e4-4fe5f1553412,danang,2025-07-18,20250718,206,o3,0,12,3,5,4,0,24,100.0
9f5fc1f9-7268-4eac-9d95-24d0defbcf8b,danang,2025-07-19,20250719,136,pm25,0,19,5,0,0,0,24,100.0
70d693f5-2bd9-413b-9343-8319fb47b90d,danang,2025-07-20,20250720,53,pm25,14,10,0,0,0,0,24,100.0
1388b8be-cabe-4dae-9e85-830849c344cb,danang,2025-07-21,20250721,86,pm25,17,7,0,0,0,0,24,100.0
02de2c32-9829-4067-8cc4-919ab8b92c11,danang,2025-07-22,20250722,116,pm25,15,4,5,0,0,0,24,100.0
9cb45af2-8310-40b9-8aa6-06db168153d6,danang,2025-07-23,20250723,186,pm25,1,13,3,7,0,0,24,100.0
b9329d67-ee4a-44dc-b9fc-d3a2aa6e4b64,danang,2025-07-24,20250724,122,pm25,0,18,6,0,0,0,24,100.0
2bacee26-4d7c-4a80-b497-2fd2ea58f41d,danang,2025-07-25,20250725,134,pm25,0,19,5,0,0,0,24,100.0
671705da-c1a4-404f-a3a5-4e73b599adc7,danang,2025-07-26,20250726,148,pm25,0,16,8,0,0,0,24,100.0
bdfd4e4f-9e72-48cc-b70b-2cd297ba4931,danang,2025-07-27,20250727,192,pm25,8,6,4,6,0,0,24,100.0
8323d354-b0c9-40b4-8ebe-8c6d64c09ac0,danang,2025-07-28,20250728,152,pm25,2,12,8,2,0,0,24,100.0
fae1f499-81f1-4e9d-85e8-bb283d2d90b7,danang,2025-07-29,20250729,215,pm25,0,11,3,4,6,0,24,100.0
f05a67ba-a283-4027-aa49-6441add0d423,danang,2025-07-30,20250730,62,pm25,9,15,0,0,0,0,24,100.0
b86bb1e2-a14d-4734-a622-a5d1f05308e9,danang,2025-07-31,20250731,172,pm25,6,10,3,5,0,0,24,100.0
e6b0f663-9fb0-4bf6-96f4-bad1df908fb0,danang,2025-08-01,20250801,191,pm25,0,14,3,7,0,0,24,100.0
16efd66c-63d3-4d34-aaea-ceb0ac9c368f,danang,2025-08-02,20250802,215,pm25,0,10,4,4,6,0,24,100.0
49f945e2-d1bc-4643-81f8-9c7c3efec481,danang,2025-08-03,20250803,219,pm25,0,12,3,4,5,0,24,100.0
d6dcf126-b01f-4cc7-8232-c7579fdc7f9e,danang,2025-08-04,20250804,216,pm25,0,12,4,2,6,0,24,100.0
ef0aeee3-1a13-4fc9-aa7a-8de4d9c4acb6,danang,2025-08-05,20250805,223,pm25,0,8,4,5,7,0,24,100.0
141c7db2-ad94-443d-bebe-8e872548da9b,danang,2025-08-06,20250806,200,pm25,0,12,4,8,0,0,24,100.0
860fec1d-9a2d-4273-98c8-8cf19a7c7591,danang,2025-08-07,20250807,248,pm25,0,6,4,4,10,0,24,100.0
9ba0dce5-2f6e-441d-a17a-a09bcab8e997,danang,2025-08-08,20250808,231,pm25,0,8,4,4,8,0,24,100.0
94d5a460-3009-40fe-8166-67b48d3be937,danang,2025-08-09,20250809,214,pm25,0,8,6,4,6,0,24,100.0
5a0393c7-408d-4598-9130-e9d4850495b8,danang,2025-08-10,20250810,215,pm25,0,7,5,5,7,0,24,100.0
2d5a3525-1ab7-45de-9aa1-ce22cdfbc4d8,danang,2025-08-11,20250811,225,pm25,0,6,5,5,8,0,24,100.0
a05eefe9-eb64-4faf-bf53-825e03c8dee2,danang,2025-08-12,20250812,232,o3,0,6,6,4,8,0,24,100.0
cfa42d5c-86c8-49e7-97ba-f0a64aef984f,danang,2025-08-13,20250813,213,pm25,3,8,3,5,5,0,24,100.0
d7e37776-e883-4048-be91-e02c78e8ff70,danang,2025-08-14,20250814,197,pm25,1,9,6,8,0,0,24,100.0
3eb7805c-7d5d-421a-8979-5a6c92396196,danang,2025-08-15,20250815,197,o3,0,14,4,6,0,0,24,100.0
ab766b12-df28-4710-832a-0489fda710b7,danang,2025-08-16,20250816,55,pm25,18,6,0,0,0,0,24,100.0
b059f1f2-fb82-487b-bbcd-03822b5e5e4c,danang,2025-08-17,20250817,33,pm25,24,0,0,0,0,0,24,100.0
caf59dca-fb7c-4498-9fdf-a5146a669abe,danang,2025-08-18,20250818,222,pm25,5,4,3,5,7,0,24,100.0
4efe3c40-0613-4566-9193-bad82ad46dc5,danang,2025-08-19,20250819,227,pm25,0,7,5,4,8,0,24,100.0
2cd3aff4-2d38-47da-b410-fd18badcac7f,danang,2025-08-20,20250820,210,o3,0,12,3,4,5,0,24,100.0
f7a38324-ce6f-47fe-a9cd-134c15054971,danang,2025-08-21,20250821,76,pm25,9,15,0,0,0,0,24,100.0
ac0d6e99-b270-4411-86cb-109a4150e443,danang,2025-08-22,20250822,101,pm25,17,6,1,0,0,0,24,100.0
12908021-bd51-4c89-8fa5-4759f5aba936,danang,2025-08-23,20250823,211,pm25,1,12,3,3,5,0,24,100.0
5430dc53-d7d9-4464-8926-797f04d41e22,danang,2025-08-24,20250824,60,pm25,16,8,0,0,0,0,24,100.0
02105486-82c7-4596-a1a4-05b623e4be97,danang,2025-08-25,20250825,70,pm25,16,8,0,0,0,0,24,100.0
e8809b74-1aab-4a9c-847d-d0f0f5fdab1d,danang,2025-08-26,20250826,159,pm25,7,10,4,3,0,0,24,100.0
0f821341-4f6f-4a60-a65d-b9c0cb5e688f,danang,2025-08-27,20250827,48,pm25,24,0,0,0,0,0,24,100.0
ba4742eb-8d14-4a4f-b938-3fd3fda51575,danang,2025-08-28,20250828,64,pm25,17,7,0,0,0,0,24,100.0
ad914b9d-aa12-455e-b6e2-70b397aa4564,danang,2025-08-29,20250829,45,pm25,24,0,0,0,0,0,24,100.0
4ec6de03-c9ad-4c20-b7c0-4b8085e08f3b,danang,2025-08-30,20250830,154,pm25,10,6,6,2,0,0,24,100.0
becfb40b-1e7e-4250-b42f-2e859b428b29,danang,2025-08-31,20250831,151,o3,12,5,6,1,0,0,24,100.0
92e9c6f5-bde5-44aa-be58-cf6f23feab32,danang,2025-09-01,20250901,89,pm25,16,8,0,0,0,0,24,100.0
1feb6d41-9373-4242-a02f-72fa94a98d84,danang,2025-09-02,20250902,94,pm25,16,8,0,0,0,0,24,100.0
7b541b14-553e-45c2-8c3d-3bfd4536b1db,danang,2025-09-03,20250903,150,pm25,13,4,7,0,0,0,24,100.0
17fa44b7-c415-47a3-b21d-3a1ed3d35f0d,danang,2025-09-04,20250904,104,pm25,17,6,1,0,0,0,24,100.0
b0a19772-630a-40e6-9fdf-781e00fa187b,danang,2025-09-05,20250905,183,o3,5,10,4,5,0,0,24,100.0
f3f04063-6b2f-47cb-ad66-9e1d7c806e79,danang,2025-09-06,20250906,152,pm25,0,18,5,1,0,0,24,100.0
006a5fdc-04df-48aa-bcbb-f9d87ff03822,danang,2025-09-07,20250907,111,pm25,1,20,3,0,0,0,24,100.0
165970a3-89d2-4ccd-ae44-ec0e86edb530,danang,2025-09-08,20250908,198,pm25,0,15,2,7,0,0,24,100.0
4ac8b611-40f9-4826-a822-cf644b755b02,danang,2025-09-09,20250909,187,pm25,0,12,4,8,0,0,24,100.0
6de2aca5-fc66-441c-a5c3-4a6db5cde4aa,danang,2025-09-10,20250910,200,pm25,0,10,6,8,0,0,24,100.0
aeaa651a-9322-4b11-a4e0-7ed53921bb57,danang,2025-09-11,20250911,170,o3,0,15,4,5,0,0,24,100.0
26c2d954-77a4-45e3-aa44-9afbe1fa47b4,danang,2025-09-12,20250912,69,pm25,16,8,0,0,0,0,24,100.0
03006e1c-d1fd-4731-a715-ec5bd3ae14dd,danang,2025-09-13,20250913,123,pm25,14,5,5,0,0,0,24,100.0
7049a60c-2211-4d4e-bf4c-27d7535fb200,danang,2025-09-14,20250914,66,pm25,19,5,0,0,0,0,24,100.0
0b4e026f-8988-4004-8b33-89ad05542c04,danang,2025-09-15,20250915,84,pm25,18,6,0,0,0,0,24,100.0
d98983df-915b-4e79-a1f0-d665aa16296e,danang,2025-09-16,20250916,42,pm25,24,0,0,0,0,0,24,100.0
efb24534-841e-40dc-be31-1240e8253ac8,danang,2025-09-17,20250917,38,pm25,24,0,0,0,0,0,24,100.0
bb212d8b-fa3e-46aa-aef6-506bf5e2142f,danang,2025-09-18,20250918,39,o3,24,0,0,0,0,0,24,100.0
cb14a413-faab-4655-9c19-43814e54e267,danang,2025-09-19,20250919,119,pm25,17,4,3,0,0,0,24,100.0
84a1d1b9-ea2b-4102-ba1a-5b285e89450a,danang,2025-09-20,20250920,98,pm25,9,15,0,0,0,0,24,100.0
4fb1f4cd-2e9c-4da9-a3df-0d30e3cb0e90,danang,2025-09-21,20250921,234,pm25,0,8,5,3,8,0,24,100.0
d7c57675-8d28-466f-ba42-0c73a0b013dc,danang,2025-09-22,20250922,73,pm25,10,14,0,0,0,0,24,100.0
7b7760b3-1e87-4417-a51d-f7dc9006f63e,danang,2025-09-23,20250923,61,o3,19,5,0,0,0,0,24,100.0
205b978c-b4c4-40b2-904c-7b06f1d9b950,danang,2025-09-24,20250924,70,pm25,17,7,0,0,0,0,24,100.0
acfb7a16-fa7b-4f2a-b8ca-675244526119,danang,2025-09-25,20250925,85,pm25,4,20,0,0,0,0,24,100.0
25b6fe80-5e41-4507-9b83-b4397183a7a6,danang,2025-09-26,20250926,62,pm25,19,5,0,0,0,0,24,100.0
94ab5faf-4cc3-4472-97ec-f8533941c8e2,danang,2025-09-27,20250927,30,o3,24,0,0,0,0,0,24,100.0
8d967832-24f0-45bc-bd43-f4311346c5c9,danang,2025-09-28,20250928,30,o3,24,0,0,0,0,0,24,100.0
0558b75c-d174-406c-ab54-6ce53f37c8e0,danang,2025-09-29,20250929,83,pm25,16,8,0,0,0,0,24,100.0
705e759f-b69c-40da-959b-560cbff9d256,danang,2025-09-30,20250930,125,pm25,13,6,5,0,0,0,24,100.0
7269ded2-d594-4587-ad94-6ba1097a4cad,danang,2025-10-01,20251001,121,pm25,3,17,4,0,0,0,24,100.0
45b550b1-064d-4556-8505-4d04b306cbd8,danang,2025-10-02,20251002,104,pm25,17,5,2,0,0,0,24,100.0
96b51b82-1e89-435a-8685-559ee3e226f4,danang,2025-10-03,20251003,116,pm25,16,5,3,0,0,0,24,100.0
54100634-429c-4858-889b-f2648b108ff8,danang,2025-10-04,20251004,109,pm25,6,15,3,0,0,0,24,100.0
fa857a38-6652-42ec-823e-f4bb5373a1de,danang,2025-10-05,20251005,201,pm25,0,14,3,5,2,0,24,100.0
07077191-f23f-4278-a6ce-b881d9365513,danang,2025-10-06,20251006,178,pm25,0,15,3,6,0,0,24,100.0
58588a56-20e8-44c5-8b6c-d0a1a20ddfeb,danang,2025-10-07,20251007,165,pm25,0,16,4,4,0,0,24,100.0
e243bab0-7e8a-4d56-801e-d8cc5a5c8f41,danang,2025-10-08,20251008,58,pm25,1,23,0,0,0,0,24,100.0
1c4839dc-3720-4144-90f0-05b1024a423e,danang,2025-10-09,20251009,48,pm25,24,0,0,0,0,0,24,100.0
eded9668-40d2-401f-9bec-207a6adfc55b,danang,2025-10-10,20251010,49,o3,24,0,0,0,0,0,24,100.0
76336cf1-3424-481e-a418-0443bc5ca7d9,danang,2025-10-11,20251011,58,pm25,20,4,0,0,0,0,24,100.0
e98cc235-e803-4cdb-bb06-97145292a0ef,danang,2025-10-12,20251012,69,pm25,19,5,0,0,0,0,24,100.0
39f4f05b-3338-42bc-9edb-67fa899f25bf,danang,2025-10-13,20251013,83,pm25,18,6,0,0,0,0,24,100.0
72d5abbf-468e-4ab0-8fdd-400035cf16e7,danang,2025-10-14,20251014,67,pm25,20,4,0,0,0,0,24,100.0
d4457cbd-6bf6-4740-ad9d-f1417ee5f691,danang,2025-10-15,20251015,41,pm25,24,0,0,0,0,0,24,100.0
c7e1d408-27e8-4717-b641-8b0159115b45,danang,2025-10-16,20251016,36,pm25,24,0,0,0,0,0,24,100.0
32023ed3-585f-4561-9ab7-5f1634694c34,danang,2025-10-17,20251017,41,pm25,24,0,0,0,0,0,24,100.0
220847c2-ddcc-4d8b-8a7a-1d65c2d5997a,danang,2025-10-18,20251018,38,pm25,19,0,0,0,0,0,19,79.16666666666666
50ca46d6-75d9-48fc-a977-2568fe51d5be,hanoi,2024-01-01,20240101,126,pm25,0,0,24,0,0,0,24,100.0
b97fd1fa-acef-4022-90f2-18e830c7b9a3,hanoi,2024-01-02,20240102,114,pm25,0,13,11,0,0,0,24,100.0
43b5b25b-d6ff-445e-8247-f1dfa91524e4,hanoi,2024-01-03,20240103,86,pm25,0,24,0,0,0,0,24,100.0
cdf544c9-b234-4439-8c7f-6be49b1b7a15,hanoi,2024-01-04,20240104,121,pm25,0,12,12,0,0,0,24,100.0
d68ab4c8-2f0e-44d4-bad4-251d35233347,hanoi,2024-01-05,20240105,147,pm25,0,0,24,0,0,0,24,100.0
46482967-ad7c-4d02-a8d5-75a9cefe85a9,hanoi,2024-01-06,20240106,122,pm25,0,15,9,0,0,0,24,100.0
18e96130-dcf7-422e-825a-07980ebe2897,hanoi,2024-01-07,20240107,100,pm25,0,24,0,0,0,0,24,100.0
92504d07-88e5-404e-a493-ebefebcfa2ce,hanoi,2024-01-08,20240108,93,pm25,0,24,0,0,0,0,24,100.0
d74d8283-89eb-4480-94aa-59100919fee7,hanoi,2024-01-09,20240109,97,pm25,0,24,0,0,0,0,24,100.0
1bc92293-dedc-4591-84e8-c4293394ac75,hanoi,2024-01-10,20240110,92,pm25,0,24,0,0,0,0,24,100.0
fe48e578-fe1e-4b1b-b10d-6ce4116c36a7,hanoi,2024-01-11,20240111,77,pm25,0,24,0,0,0,0,24,100.0
91a1a869-75c0-4f68-ae0f-33d32c4a49f2,hanoi,2024-01-12,20240112,79,pm25,0,24,0,0,0,0,24,100.0
6ffe3a53-d374-46a4-b0ab-2b10eebdc8d4,hanoi,2024-01-13,20240113,87,pm25,0,24,0,0,0,0,24,100.0
108f8fd2-a85d-4730-8960-b2f1767bf5e0,hanoi,2024-01-14,20240114,105,pm25,0,21,3,0,0,0,24,100.0
dcddae59-5c8c-4c29-a5e8-17d077dcc5fe,hanoi,2024-01-15,20240115,109,pm25,0,5,19,0,0,0,24,100.0
4513bed1-9991-44b6-ba90-fefa8fa19aeb,hanoi,2024-01-16,20240116,97,pm25,0,24,0,0,0,0,24,100.0
259363d5-a342-4d42-aa47-9e8112055c47,hanoi,2024-01-17,20240117,78,pm25,0,24,0,0,0,0,24,100.0
fb2f1cf6-cf91-47be-a396-8c0ce6ca49b9,hanoi,2024-01-18,20240118,68,pm25,0,24,0,0,0,0,24,100.0
a036a17a-4121-4ed3-8890-f2a6c417fe26,hanoi,2024-01-19,20240119,73,pm25,0,24,0,0,0,0,24,100.0
163268af-c8bc-4324-bc75-49b1327afa0f,hanoi,2024-01-20,20240120,76,pm25,0,24,0,0,0,0,24,100.0
131392d6-daa1-45b6-909f-606b8685fa67,hanoi,2024-01-21,20240121,72,pm25,0,24,0,0,0,0,24,100.0
a1224e17-2662-4060-ac04-8a3b49c8b676,hanoi,2024-01-22,20240122,65,pm25,15,9,0,0,0,0,24,100.0
b06437fe-a5cd-43e2-a083-f4d9907b6d08,hanoi,2024-01-23,20240123,51,pm25,23,1,0,0,0,0,24,100.0
c3de04ba-ca93-467f-bc5b-86b3e31858d4,hanoi,2024-01-24,20240124,69,pm25,0,24,0,0,0,0,24,100.0
80d30039-7df9-4258-9928-18f80077451f,hanoi,2024-01-25,20240125,73,pm25,0,24,0,0,0,0,24,100.0
eeed6a5a-2d79-400a-8305-ffcc6e027306,hanoi,2024-01-26,20240126,92,pm25,0,24,0,0,0,0,24,100.0
2d38d3fa-1985-4be2-973c-4b38f7815b11,hanoi,2024-01-27,20240127,92,pm25,0,24,0,0,0,0,24,100.0
1ce60645-09a1-4258-8fac-701894da7aa5,hanoi,2024-01-28,20240128,85,pm25,0,24,0,0,0,0,24,100.0
41837919-74ef-4bd9-8eee-8cc80c1c6432,hanoi,2024-01-29,20240129,150,pm25,0,15,9,0,0,0,24,100.0
d4446ec7-37fa-420d-a95b-0bc6777dd7c7,hanoi,2024-01-30,20240130,160,pm25,0,0,0,24,0,0,24,100.0
83e356f3-b953-41db-9074-4999aad0f41e,hanoi,2024-01-31,20240131,166,pm25,0,0,0,24,0,0,24,100.0
67e76a93-0b12-41e0-971a-2de37051154b,hanoi,2024-02-01,20240201,156,pm25,0,0,16,8,0,0,24,100.0
a38383f5-e055-4ca6-b73e-2295275e0ed2,hanoi,2024-02-02,20240202,109,pm25,0,20,4,0,0,0,24,100.0
1040e469-4399-4db2-9bc3-2cc6af3af575,hanoi,2024-02-03,20240203,72,pm25,0,24,0,0,0,0,24,100.0
c35004e7-373d-4065-b26e-166cc99eadaf,hanoi,2024-02-04,20240204,78,pm25,0,24,0,0,0,0,24,100.0
ed18bb69-1b62-4068-b102-36cd0109b5fe,hanoi,2024-02-05,20240205,79,pm25,0,24,0,0,0,0,24,100.0
f86d227b-8fcc-433c-aa9a-2f3a94014d1f,hanoi,2024-02-06,20240206,69,pm25,0,24,0,0,0,0,24,100.0
